firm_id,page,block,line,firmname,firmname_y_start,firmname_y_end
89,251,7,1,Donauländische Kreditgesellschaft Aktiengesellschaft.,227.0618438720703,246.6473388671875
90,251,9,30,Münchener Allgemeine Treuhand Aktiengesellschaft.,486.92529296875,502.7997131347656
91,251,13,1,Münchener Bauspar Aktiengesellschaft.,618.8109741210938,635.9573974609375
92,252,3,16,Münchener Kassen-Verein Aktiengesellschaft.,190.3138885498047,208.3138885498047
93,252,4,28,Universum-Bank Aktiengesellschaft.,431.59283447265625,448.0245056152344
94,252,5,23,Nossener Bank A.-G.,625.8609008789062,645.3025512695312
95,253,4,1,Bayerische Disconto & Wechsel-Bank Aktiengesellschaft.,312.2768249511719,329.6661376953125
96,253,7,3,Vereinsbank in Nürnberg.  (Hypothekenbank).,546.564453125,557.1637573242188
97,255,5,2,Radevormwalder Volksbank Garschagen & Co.  Kommandit-Ges. auf Aktien in Liqu.,462.2512512207031,479.0675964355469
98,255,8,1,Riesaer Bank Aktiengesellschaft zu Riesa.,566.3463134765625,584.2903442382812
99,256,4,1,Allgemeine Bodenkreditbank Aktiengesellschaft.,212.60198974609375,231.60696411132812
100,257,4,1,"Darlehnsbank, Aktiengesellschaft.",330.7372131347656,350.81683349609375
101,257,7,1,"Hypothekenbank Saarbrücken, Akt.-Ges.",479.4947814941406,497.12420654296875
102,260,4,3,Aktiengesellschaft. (Caisse Centrale Sarroise de Credit Iininobilier S. A.),524.3106689453125,537.0386352539062
103,261,4,1,Spar- u. Vorschuß-Verein Akt.-Ges.,239.4214630126953,257.67523193359375
104,261,7,1,Mecklenburgische Getreide-Kredit-Akt.-Ges.,564.3797607421875,582.5565795898438
105,262,4,1,Schwarzburgische Landesbank zu Sondershausen in Liqu.,179.1383819580078,197.62049865722656
106,262,7,1,Treuhand- und Verwaltungs-Aktiengesellschaft.,318.32464599609375,336.0334167480469
107,262,10,2,Allgemeine Elsässische Bankgesellschaft  (Societe Generale Alsacienne de Banque).,496.93621826171875,516.0147705078125
108,263,4,1,Süddeutsche Festwertbank Aktiengesellschaft. ,303.93603515625,322.8301086425781
109,264,4,1,Württembergische Hypothekenbank. ,379.59478759765625,397.2242126464844
110,267,11,2,Württembergischer Kreditverein Aktiengesellschaft. /// — Bodenkreditanstalt. —,408.6766662597656,421.3703918457031
111,269,4,1,Thüringische Landes-Hypothekenhank Aktiengesellschaft. //,345.968994140625,376.6119689941406
112,272,14,1,Thüringische Landes-Treuhand- u. Revisions-A.-G.,578.466064453125,594.9462890625
113,273,4,1,Geestemünder Bank. ,169.8177490234375,188.47210693359375
114,273,6,1,Bayerische Bodencredit-Anstalt. ,548.32763671875,565.3861694335938
115,275,3,75,„Fides“ Treuhand-Aktiengesellschaft.,584.5999755859375,604.3989868164062
116,276,6,1,"Schacht bau, Asphaltgewinnung und -Verarbeitung. Gemeinnützige Baugeseilschaft für Aachen u. Burtscheid.",211.1755828857422,229.4238739013672
117,276,8,1,J. C. Degner & Söhne Aktiengesellschaft.,352.7635803222656,371.09368896484375
118,276,10,1,Gemeinnützige Heimstätten-Akt.-Ges. Bergedorf.,599.0708618164062,618.5125122070312
119,277,2,1,Aktien-Gesellschaft Werderscher Markt.,67.20401000976562,88.50150299072266
120,277,5,1,Aktiengesellschaft für Boden- u. Industriewerte.,269.2510070800781,286.3974304199219
121,277,8,1,Akt.-Ges. für Grundstücks-Verwaltung am Friedrichshain.,438.3114929199219,456.5652770996094
122,278,2,1,Aktiengesellschaft für Verwaltung von Grundstücken.,64.55603790283203,81.03623962402344
123,278,5,1,Algeni Bauaktiengesellschaft.,198.77310180664062,215.8376007080078
124,278,8,1,Allgemeine Häuserbau-Actien-Gesellschaft. ,311.0000305175781,330.79901123046875
125,280,8,1,„Antik“ Grundstücks-Aktiengesellschaft.,485.4883728027344,503.9704895019531
126,280,10,1,Autogara Aktiengesellschaft für Automobilbetrieb.,579.6654663085938,599.03515625
127,281,2,1,Baugesellschaft Berlin-Innenstadt Akt-Ges.,66.84318542480469,87.62725067138672
128,281,4,1,Baugesellschaft Reichsstrasse 90/92 Akt.-Ges.,190.3260955810547,209.2201385498047
129,281,7,2,Bau-Kommanditgesellschaft auf Aktien für Ausführung und Beratung.,337.72918701171875,354.5218200683594
130,281,10,1,Bauka Grundstücks-Aktiengesellschaft.,513.3860473632812,533.058349609375
131,281,13,1,Bayerischer Platz 1 Grundstücks-Aktiengesellschaft.,617.9036254882812,636.2337036132812
132,282,4,1,Becker-Fiebig-Bauunion Aktiengesellschaft.,116.4187240600586,134.99269104003906
133,282,7,1,Belzigerstraße 61 Grundstücksverwaltungsges. Akt.-Ges.,326.18292236328125,349.42083740234375
134,282,10,1,Berliner Bau- und Terrain-Aktiengesellschaft.,464.76092529296875,484.20257568359375
135,282,12,1,Berliner Grundstücksverwaltungs-A.-G. Kurfürstenstraße 103.,597.0428466796875,618.8826904296875
136,283,2,1,"Julius M. Bier, Aktiengesellschaft.",68.0137939453125,85.42025756835938
137,283,5,1,Brandenburgische Parzellierungs-Aktien-Geseilschaft.,239.6355743408203,260.7066955566406
138,283,10,2,Bürohaus Friedrichstraße Friedrichistraße 105.,393.843017578125,407.7691650390625
139,283,12,1,Calvinstraße 4 Grundstücks-Aktiengesellschaft.,540.7067260742188,560.6815185546875
140,283,15,1,Chalokasi Grundstücks-Aktiengesellschaft.,637.2156372070312,655.4639282226562
141,284,4,1,Deutsche Grundbesitz-Akt.-Ges.,180.13099670410156,198.6887969970703
142,284,7,1,„Ditag“ Grundstücks-Aktiengesellschaft.,346.01983642578125,364.1966552734375
143,284,10,1,Einfamilienhaus „Rothenburg“ A.-G.,511.4114685058594,529.6652221679688
144,284,13,1,Ellenax Akt.-Ges. über das Grundstück Tieckstr. 29 zu Berlin.,608.8246459960938,626.533447265625
145,285,2,1,Gartenstadt Atlantic Aktiengesellschaft.,66.33460998535156,84.04336547851562
146,285,4,26,Gerstella Grundstücks-Akt.-Ges.,295.170654296875,313.9530944824219
147,285,5,18,„Gisella“ Grundstücks-Erwerbs- u. Verwaltungs-Akt.-Ges.,461.0716247558594,481.6335144042969
148,285,6,14,Goltz-Immobilien-Akt.-Ges.,580.1267700195312,594.4163208007812
149,286,2,1,Grundbesitz-Aktiengesellschaft.,64.58818054199219,79.58818054199219
150,286,5,1,* Grundbesitz-Verwaltungs-Aktiengesellschaft.,205.39730834960938,219.84446716308594
151,286,8,2,Grunderwerbsgesellschaft Dresdenerstraße 52/53  Aktiengesellschaft.,350.742919921875,365.3277893066406
152,286,11,1,Grundstücks-Akt.-Ges. Am Dönhoffsplatz.,503.29718017578125,521.3191528320312
153,286,13,1,Grundstücks-Aktiengesellschaf t an der Eulerstrasse.,606.3508911132812,620.9384155273438
154,287,2,1,"Grundstücks-Akt.-Ges., Frankenstr. 14.",68.36064910888672,87.14309692382812
155,287,5,1,Grundstücks-Aktiengesellschaft Idyll Groß-Glienicke.,164.170654296875,182.95309448242188
156,287,8,1,Grundstücks-Aktiengesellschaft Jülicherstrasse 1.,317.6704406738281,336.9676208496094
157,287,11,1,Grundstücksgesellschaft Keithstrasse 6 Aktiengesellschaft.,412.7206726074219,431.50311279296875
158,287,14,1,Grundstücksgesellschaft Kurfürstenstraße 48 Aktiengesellschaft.,522.1707153320312,540.9531860351562
159,288,2,1,Grundstücks-Treuhand- und Verwaltungs-Akt.-Ges.,67.05603790283203,83.53623962402344
160,288,5,2,Grundstücksverwaltungsgesellschaft Schrammstr. 3  Aktiengesellschaft.,245.992919921875,260.5777893066406
161,288,7,1,Grundstücksverwertungs-Aktien-Gesellschaft Wilhelmstraße 40.,341.2766418457031,357.4131164550781
162,288,10,1,Gutsverwaltung Sachsenland Aktiengesellschaft.,428.7304382324219,448.0276184082031
163,288,13,1,Halskestrasse Grundstücks-Aktiengesellschaft.,552.472900390625,574.7346801757812
164,289,2,1,Hugo Hart mann Aktiengesellschaft.,68.77304077148438,85.8375473022461
165,289,5,1,Hauptstädtische Häuser-Akt.-Ges.,228.77066040039062,247.5531005859375
166,289,8,1,Haus Freising Grundstücksverwertungs-Akt.-Ges. in Liqu.,324.3714294433594,342.6252136230469
167,289,11,1,Haus Friedrich-Karlstraße 7 Aktiengesellschaft.,433.8797607421875,452.0566101074219
168,289,14,1,Haus Pflügerstr. 60 Aktiengesellschaft.,528.6304321289062,547.9275512695312
169,289,17,1,Hausbau u. Grundstücksverkehr-Akt.-Ges.,638.0616455078125,656.8441162109375
170,290,4,1,"Hauserwa, Hauserwerbs-Aktiengesellschaft.",176.4127197265625,191.56509399414062
171,290,7,1,"Hoch- u. Siedlungshau-Akt.-Ges. „Husag“,",318.9310302734375,337.4888000488281
172,290,10,1,Hohenzollern-Korso Grundstücks-Aktiengesellschaft.,448.74200439453125,467.7469787597656
173,290,13,1,Holzhallenbau Aktiengesellschaft „System Kühler“.,590.9615478515625,609.2152709960938
174,291,4,1,Industrie-Concern-Aktiengesellschaft in Liqu.,131.9420166015625,150.94699096679688
175,291,7,1,Industrie-Gebäude Berlin-Hohenschönhausen Aktiengesellschaft.,275.6645812988281,292.3973388671875
176,291,10,2,„Interbau“ Internationale Bau- und Finanzierungs-  Aktiengesellschaft.,546.0429077148438,560.6278076171875
177,292,2,1,Isis Grundstücksverwertungs- Aktiengesellschaft.,67.99285125732422,83.2374267578125
178,292,5,2,Kaiser Wilhelmstraße 57/58  Verwaltungs- und Verwertungs-Aktiengesellschaft,199.60382080078125,214.570068359375
179,292,8,1,Kinobau-Aktiengesellschaft.,361.6211853027344,376.1029052734375
180,292,10,1,"Komet Grundstücks-Aktiengesellschaft,",473.5562438964844,493.070068359375
181,292,12,1,"Lar Grundstücksverwaltungs-Aktiengesellschaft,",577.9010009765625,594.1240844726562
182,293,2,1,„Lifag“ Grundstücks-Aktien-Gesellschaft.,65.22726440429688,85.30690002441406
183,293,6,1,„Lignum“ Grundstücks-Aktiengesellschaft.,238.227294921875,258.30694580078125
184,293,10,1,Linkao Grundstücks-Aktiengesellschaft.,398.367431640625,418.7238464355469
185,293,14,1,Loupieter Grundstücks-Aktiengesellschaft.,554.8463134765625,572.7903442382812
186,294,2,1,"Lützow-Haus Aktien-Gesellschaft,",64.52452850341797,81.25730895996094
187,294,5,1,Luisenstraße 17 Grimdstücksverwertimgs-Akt.-Ges.,229.41184997558594,248.99734497070312
188,294,8,1,Medusa Grimdstücks-Akt.-Ges.,327.2206726074219,346.00311279296875
189,294,11,1,Meridian Grundstücks-Aktiengesellschaft.,448.7752685546875,464.6496887207031
190,294,13,1,Mohrenstraße 53 Grundstücks-Aktiengesellschaft.,543.0706787109375,561.8531494140625
191,295,2,1,Mühlenau Boden-Aktiengesellschaft.,70.24723815917969,88.26921081542969
192,295,5,1,Muhag Grundstücks-Aktiengesellschaft.,211.71530151367188,227.5897216796875
193,295,8,1,Norddeutsche Aktiengesellschaft für Grundbesitz.,290.367431640625,310.7238464355469
194,295,11,1,Norddeutsche Immobilien-Aktiengesellschaft.,477.93682861328125,497.80596923828125
195,295,14,1,Nova Grundstücksaktiengesellschaft.,641.634765625,659.2642211914062
196,296,4,1,"Oikos, Grunderwerbs- u. Verwaltungs-Aktiengesellschaft.",144.9483184814453,163.43043518066406
197,296,7,1,"Preußenpark - Wohnbau Aktiengesellschaft,",284.20196533203125,303.2069396972656
198,296,10,1,"Providentia Grundstücks-Aktiengesellschaft,",402.1968078613281,422.0659484863281
199,296,13,1,Refacfa-Immobilien-Akt.-Ges.,519.012451171875,533.3868408203125
200,296,16,1,Riehlstrasse 8 Grundstücks-Aktiengesellschaft.,604.0173950195312,624.7827758789062
201,297,4,1,Rosenthalerstraße 32 Grundstücks-Akt.-Ges.,134.80618286132812,154.32000732421875
202,297,7,1,Rudolfia-Grimdstiicks- Aktiengesellschaft.,294.25921630859375,308.8226013183594
203,297,10,1,Schönower Immobilien-Aktien-Gesellschaft.,410.6214599609375,428.875244140625
204,298,2,1,Schrobsdorff & Herrmann Immobilien Aktiengesellschaft.,67.63040924072266,86.92757415771484
205,298,5,2,"Schweitzer & Oppler Borsigwalde,  Aktiengesellschaft für Grundstücksverwalfung.",255.47740173339844,275.83380126953125
206,298,8,1,Seriosa Grundstücks-Aktiengesellschaft.,421.5109558105469,438.6573791503906
207,298,11,1,Standard Boden- und Terrain-Aktiengesellschaft.,559.4714965820312,577.7252197265625
208,299,2,1,Tempelhofer Feld Akt.-Ges. f. Grundstücksverwertung. //,49.66656494140625,87.89733123779297
209,300,11,1,Terrain- und Wohnungsbau Aktiengesellschaft „Germania“.,399.9706726074219,418.75311279296875
210,300,14,1,Terrain-Akt.-Ges. am Flugplatz Johannisthal-Adlershof in Liqu.,548.9461669921875,568.0247192382812
211,301,4,1,Terrain-Aktiengesellschaft Botanischer Garten—Zehlendorf West.,124.50605010986328,140.9862518310547
212,303,2,1,Terrain-Aktiengesellschaft Gladower-Schanze.,63.090049743652344,82.88904571533203
213,303,5,1,Terrain-Aktien-Gesellschaft Heiligensee.,177.66311645507812,194.7276153564453
214,303,8,1,"Trabener Straße 21, Grundstücks-Aktiengesellschaft.",326.77728271484375,346.85693359375
215,303,11,1,"Uhlandstrasse 149, Grundstücksverwaltungs-Aktiengesellschaft.",420.36981201171875,438.5466613769531
216,303,14,1,Waldhaus-Siedlungs-Akt.-Ges.,569.3818969726562,583.7835083007812
217,304,2,1,West-City Grundstücks-Aktiengesellschaft.,62.02547073364258,81.3951187133789
218,304,5,1,Wohnag Aktiengesellschaft für Wohnungswesen.,185.61122131347656,202.4275360107422
219,304,8,2,Wohnhaus-Grundstücks-Verwertungs-  Aktiengesellschaft Am Lehoiner Platz.,298.226806640625,315.6161193847656
220,305,6,1,Äktien-Gesellscbaft. Straße 24/25 (bei Jul. Brettler).,157.11488342285156,171.3271942138672
221,305,8,1,Ravensberger Handels- und Immobiliengesellscbaft.,238.78607177734375,254.30335998535156
222,305,11,1,Aktiengesellschaft für Bodenverwertung.,563.3510131835938,579.5740966796875
223,306,2,2,Gemeinnützige Aktiengesellschaft für Urbarmachung und Siedlung.,72.53096771240234,91.08876037597656
224,306,5,1,Handelshof Aktiengesellschaft.,207.2846221923828,224.99337768554688
225,306,8,1,Sondermann & Stier Aktiengesellschaft. ,340.221435546875,358.4752197265625
226,307,48,1,"f Ohren, daß im letzten Jahre erstmalig die Zinsen für die Hypothek der Sächsischen Bodencredit-Anstalt in Höhe von 600000 RM aufzubringen waren. Eduard Hammer Akt-Ges.",601.274658203125,618.9834594726562
227,308,4,1,Grafenberger Grundstiicksverwertungs Aktiengesellschaft.,155.3268280029297,172.71615600585938
228,308,7,1,„Hansa“ Rheinische Immobilien-Aktiengesellschaft in Liqu.,323.49835205078125,341.98046875
229,308,10,1,Industrieterrains Düsseldorf-Reisholz Aktiengesellschaft.,511.2214660644531,529.4752197265625
230,309,4,1,Eilenburger Nahrungsmittel-Werke Aktiengesellschaft.,208.32919311523438,225.121826171875
231,309,7,1,Tiefbau-Aktiengesellschaft „Unterweser“.,415.2709045410156,434.7125549316406
232,309,10,1,Aktienhaugesellschaft für kleine Wohnungen.,596.347412109375,615.5562133789062
233,310,4,1,"Franken-Allee, Aktiengesellschaft. ",411.1676330566406,428.22613525390625
234,311,3,25,"Gartenstadt-Gesellschaft Frankfurt a. M., Aktiengesellschaft.",257.0374755859375,276.2462463378906
235,312,2,1,Aktiengesellschaft für Grundstücksverwertung.,57.916236877441406,77.43004608154297
236,312,5,1,Gemeinnützige Heimstätten-Akt.-Ges. Hamm i. W.,281.8304748535156,301.1276550292969
237,312,8,1,Baugesellschaft Hanau Aktien-Gesellschaft.,400.281005859375,418.8387756347656
238,312,11,1,Continental-Asphalt-Aktiengesellschaft. ,500.2224426269531,514.7156372070312
239,315,4,2,Deutsche Asphalt-Actien-Geselischaft der Limmer und //  Vcrwohler Grubenfelder.,156.19287109375,172.62454223632812
240,317,28,1,Hannoversche Immobilien-Gesellschaft in Liqu.,473.8692626953125,491.5323486328125
241,318,4,1,Terraingesellschaft „Am Maschpark“ Aktiengesellschaft.,208.2706298828125,227.05307006835938
242,318,7,1,"Treuhand-Akt.-Ges. für Industrie, Handel und Gewerbe.",400.3109436035156,417.4573669433594
243,319,2,2,"Aktiengesellschaft für Grundstücks-Verwaltung und  Verwertung Köln, Hohestraße 11/13.",75.10822296142578,95.67464447021484
244,319,5,2,"Ostdeutsche Spar- u. Bau-Aktiengesellschaft für Beamte,  Angestellte u. Arbeiter „Osba“ (Dewog-Verband).",250.25233459472656,271.81585693359375
245,319,8,1,Gemeinnützige Krefelder Siedlungs-Aktiengesellschaft.,499.04669189453125,518.1774291992188
246,320,2,1,Leipziger Westend-Baugesellschaft.,56.27346420288086,76.76699829101562
247,320,5,1,Rheinische Hoch- und Tiefbau-Aktiengesellschaft.,442.0960388183594,461.7683410644531
248,321,2,1,"Baugesellschaft Nikolaiplatz, Aktiengesellschaft.",64.4474105834961,83.65619659423828
249,321,5,1,"Haus für Handel und Gewerbe, Aktien-Gesellschaft.",181.00657653808594,200.13731384277344
250,321,8,1,Immobiliengesellschaft München-Süd-Ost A.-G.,296.7734375,317.2669677734375
251,321,15,1,Warna Aktiengesellschaft für Grundbesitz.,615.5408325195312,635.8135986328125
252,322,3,12,Strassenbau-Aktiengesellschaft.,156.24072265625,171.43521118164062
253,322,5,53,Bauaktiengesellschaft Bahnhofsvorplatz Oberhausen.,561.8209228515625,581.2625732421875
254,323,2,1,Oberhausener Baugesellschaft auf Aktien.,61.84324645996094,82.62731170654297
255,323,5,1,Saar-Land-Bau- Aktiengesellschaft.,290.7038269042969,305.867919921875
256,323,7,1,Gemeinnützige Bau- und Siedlungs-Aktiengesellschaft.,427.8567199707031,447.83154296875
257,323,10,2,Grundstücks-Verwertungs-Aktiengesellschaft Mangenherg in Liqu.,586.5928955078125,603.0245361328125
258,324,2,1,Grundstücks-Aktiengesellschaft zur Sonne.,59.96003341674805,80.58997344970703
259,324,5,1,"C. Oellrich, Aktiengesellschaft.",294.18463134765625,311.8934020996094
260,324,8,1,Cotta-Haus Aktien-Gesellschaft.,425.6499938964844,445.448974609375
261,324,11,1,"Kronenbau Aktiengesellschaft,",615.3250122070312,630.1973266601562
262,325,4,1,Boden-Aktiengesellschaft Hamburg-Wilhelmsburg.,143.72605895996094,162.62010192871094
263,325,7,1,Baugesellschaft Aktiengesellschaft.,272.7176208496094,289.776123046875
264,325,10,2,"Hephaestus-Werk Aktienges., Vermietung und Verwertung von Grundbesitz.",393.1538391113281,411.1538391113281
265,325,13,1,Eisenbau Wyhlen Aktiengesellschaft.,571.1136474609375,589.4437255859375
266,326,8,1,"Erdöl-, Torf- und Graphit-Gewinnung, Aktiengesellschaft für Kohlenbergbau und Industrie.",186.5681915283203,207.13461303710938
267,326,10,23,Aktiengesellschaft für Unternehmungen der Eisen- und Stahlindustrie.,400.97808837890625,416.057373046875
268,326,13,1,Gebr. Böhler & Go. Aktiengesellschaft.,628.9046020507812,647.2346801757812
